made_shot,region,defender_distance
0,Corner Three,2.5805918568033963
0,Paint,1.77076835396389
1,Near hoop,3.568732300873799
1,Paint,4.499970023455711
0,Mid-range,4.188576548709597
1,Near hoop,3.137630394437815
0,Paint,2.4426102513499783
1,Paint,5.959015119178681
0,Arc Three,5.293298472153257
0,Arc Three,4.840110132899871
1,Mid-range,5.162608337662262
0,Paint,3.1959732449756193
0,Mid-range,8.741721785014667
0,Paint,4.03863760023105
0,Corner Three,4.060267099218966
1,Corner Three,9.078642771802402
0,Corner Three,7.104848721830744
1,Near hoop,1.4225006124427504
0,Near hoop,3.091901922668306
0,Paint,3.4052191881433984
0,Near hoop,2.5617973489329726
1,Paint,4.741378743698928
1,Mid-range,6.802734026169185
0,Near hoop,2.594494495754426
0,Corner Three,3.759750032927724
0,Mid-range,0.2884065134493325
1,Paint,1.007811411128094
0,Arc Three,3.028018035118018
1,Near hoop,1.6325961146591033
0,Paint,4.820177210985089
0,Mid-range,4.8953823010874205
1,Near hoop,3.2580692840545895
1,Paint,2.529302289921078
0,Paint,4.141192242398318
1,Corner Three,5.058496436946458
0,Mid-range,3.4011219189261683
0,Mid-range,4.067019220424218
1,Near hoop,3.3137550973480234
1,Near hoop,1.6059346632413165
0,Corner Three,4.426656675381543
1,Mid-range,7.503565510109181
1,Mid-range,4.146661400271308
0,Paint,3.5905455897955134
0,Corner Three,3.435134342554889
0,Paint,2.0142210226536674
0,Near hoop,3.015432897114445
1,Near hoop,2.9024929387166485
0,Near hoop,1.294421237657976
1,Near hoop,2.7170795934053973
0,Paint,6.170993123128562
0,Near hoop,1.5682689637303933
0,Arc Three,5.385958509049247
0,Mid-range,2.878674138488061
0,Paint,0.07684878984083057
0,Corner Three,5.643619374346572
1,Mid-range,6.472077465945537
0,Mid-range,4.79948987530966
0,Near hoop,2.452980965865818
1,Mid-range,5.936727470686186
0,Corner Three,3.2923100851681615
1,Paint,5.253003510564212
1,Mid-range,5.361574682758785
0,Arc Three,5.6736870448148675
1,Paint,2.224752475670046
0,Corner Three,4.885324094428124
1,Near hoop,4.381103701123725
1,Near hoop,1.4441019124701737
1,Mid-range,2.5270387489114596
0,Mid-range,4.9644310608265965
0,Arc Three,3.910038164276661
1,Near hoop,3.025394501168403
1,Paint,1.3936325636981934
1,Near hoop,1.7710844955845564
1,Near hoop,7.003647384898814
1,Paint,6.040204401342721
0,Arc Three,5.645042665321496
0,Mid-range,6.770170465992714
0,Paint,1.1042277298637286
0,Paint,1.9625689866346092
0,Paint,4.404426773338393
1,Mid-range,4.06533063670103
0,Corner Three,5.687914595174579
1,Corner Three,7.274719387254742
1,Paint,4.461185551005475
1,Mid-range,4.629103160246052
1,Arc Three,1.9056009998160692
0,Corner Three,5.59461326363137
1,Paint,3.571954801337776
1,Mid-range,5.23387131275694
0,Paint,5.85876851074524
1,Paint,7.36984620528814
1,Arc Three,5.52356307093528
0,Near hoop,0.31370652224651036
1,Mid-range,8.760341746376112
0,Arc Three,5.932236361010918
1,Corner Three,3.9715344295372854
1,Mid-range,8.032307840440382
0,Paint,0.45853749072458183
0,Paint,0.9004539411319178
0,Mid-range,2.7071737425773024
0,Paint,3.25638582099849
0,Near hoop,3.0902664961132364
0,Mid-range,5.4638548208842455
0,Mid-range,3.9122646961574596
0,Corner Three,7.458558975298106
0,Corner Three,5.574861239259685
1,Near hoop,1.012823445868033
0,Near hoop,3.8291630447527307
0,Paint,3.3941228072213283
1,Corner Three,3.424549728884077
1,Paint,6.2979634407481235
0,Mid-range,5.492570878422972
1,Mid-range,3.225088073712097
0,Near hoop,2.065881842942623
0,Corner Three,3.30230114963793
0,Mid-range,5.136820997124586
1,Near hoop,4.421674029527728
0,Corner Three,4.12146523976607
0,Corner Three,4.500965985963459
1,Mid-range,1.9340191318857212
1,Paint,0.27333791101858224
0,Paint,6.34016849306862
0,Arc Three,6.941052993559406
1,Near hoop,2.1458661875569045
0,Near hoop,0.40374890773845756
1,Paint,2.4571741721945544
1,Paint,3.399437159795722
1,Arc Three,4.426038259674224
0,Mid-range,4.784513376770934
0,Arc Three,5.617953625743088
0,Near hoop,0.8490643851322466
0,Near hoop,2.5864817498872887
0,Paint,1.907200274591005
0,Near hoop,2.265179901906248
0,Near hoop,5.5971838231828706
0,Mid-range,2.4406730303340494
1,Near hoop,2.5775016434524356
1,Near hoop,1.2239768876902872
0,Mid-range,4.5231681184873045
1,Arc Three,6.409142037199675
1,Near hoop,5.632172794952226
0,Corner Three,3.5997146720399944
1,Arc Three,3.9839858001880484
0,Arc Three,5.928943408061844
0,Paint,5.607670212913738
1,Arc Three,4.756800188782371
1,Mid-range,3.995806707549802
1,Paint,3.2921116760219444
1,Near hoop,3.1594794933659562
1,Paint,3.188105083101873
1,Mid-range,4.6347911392532035
1,Paint,2.6351389560704392
1,Mid-range,4.901826026798587
0,Arc Three,5.731779427725741
1,Near hoop,1.9075358817070807
0,Arc Three,6.635679201543731
1,Near hoop,0.3747246319632637
0,Paint,0.32717187715328616
1,Near hoop,4.345956530120846
0,Corner Three,8.387760819503619
1,Arc Three,6.677212663155194
0,Corner Three,3.2483715941375886
1,Near hoop,0.5415533418787108
0,Mid-range,2.964986690357987
1,Near hoop,3.725864262530241
1,Paint,2.0550478621433594
0,Paint,3.1885460687906035
1,Near hoop,3.187442811612465
0,Mid-range,6.9124131812992795
0,Arc Three,1.7771602279198249
0,Arc Three,6.018151450686497
0,Corner Three,5.245776584196091
1,Near hoop,0.6105275628503598
0,Mid-range,2.7750504767481217
1,Near hoop,5.88542714681781
0,Mid-range,4.81700529649906
0,Paint,1.4239353250762425
1,Corner Three,3.6786798355524226
0,Corner Three,3.97132433915942
1,Mid-range,6.244780172472057
1,Arc Three,5.09320503622228
0,Paint,5.565098941672107
1,Near hoop,2.5987458225074658
0,Near hoop,1.3327126925935686
0,Arc Three,5.42235391270249
1,Mid-range,7.311331005671945
0,Paint,1.8825125476341391
1,Arc Three,3.71657467009611
1,Corner Three,4.015034300837287
1,Mid-range,3.733845846911737
0,Corner Three,3.958067971182404
1,Corner Three,5.9100835917354
0,Paint,2.455090859846127
1,Paint,2.14480394985183
0,Arc Three,5.3768100787083775
0,Arc Three,7.087607153567415
1,Arc Three,4.760975069510445
1,Paint,1.9322547228561797
1,Near hoop,1.2679353236265667
0,Arc Three,6.1875223207435734
0,Corner Three,5.869365773863477
0,Paint,1.8081067926425205
1,Corner Three,6.989853659934518
1,Arc Three,6.904710642054454
0,Near hoop,7.23532118599444
1,Corner Three,6.260812735244521
0,Near hoop,4.797948842161619
0,Corner Three,3.0583506279038706
0,Mid-range,9.403724577176853
1,Corner Three,6.228853189833582
0,Paint,2.472050395137606
1,Mid-range,5.263590168031698
0,Paint,2.1444956117931313
1,Paint,2.504527661536202
1,Near hoop,0.9450239732937935
0,Mid-range,2.300779960296074
0,Near hoop,0.1349947424902247
0,Mid-range,2.154306569873473
0,Paint,2.646446816544778
1,Paint,4.762448365221399
0,Near hoop,1.996322305140128
1,Near hoop,6.746278796551466
1,Mid-range,5.536231497733812
0,Mid-range,4.714009516006509
1,Paint,4.647027180832919
1,Mid-range,4.6419871560895105
1,Arc Three,5.407417450003275
0,Arc Three,5.960921682458174
1,Mid-range,8.136558138205613
0,Arc Three,5.906067936258437
0,Paint,3.904036250151888
0,Arc Three,7.551050701173976
1,Corner Three,7.922126925681007
0,Mid-range,2.933472718536857
0,Mid-range,5.983178402772225
0,Paint,2.886722475143745
1,Mid-range,4.341581495503678
1,Near hoop,1.3834518889357892
1,Corner Three,4.744363190871881
0,Paint,1.4075130719464033
0,Paint,3.286056738721961
0,Mid-range,6.1386347242037465
1,Paint,4.299411096196781
0,Paint,2.725711528115182
0,Arc Three,5.120426838233312
1,Corner Three,4.73197980816698
0,Mid-range,8.846572500805044
1,Mid-range,6.270751882222736
0,Mid-range,7.610868159533452
0,Corner Three,7.078342823359152
1,Arc Three,4.246029794443268
0,Near hoop,2.2260240628528707
1,Mid-range,2.3824005729515774
0,Paint,7.0271794346024805
1,Near hoop,2.7043562661934915
0,Arc Three,4.905836311221567
0,Corner Three,8.465395182583034
1,Corner Three,4.130403442207553
0,Mid-range,8.081380725804223
0,Paint,5.576679883550786
0,Near hoop,1.691980505797865
1,Paint,1.0516094930153495
1,Paint,1.1741508075626377
1,Mid-range,4.401166103943363
0,Arc Three,5.237829441476688
1,Mid-range,2.9513134210042815
1,Mid-range,3.4632754160909607
1,Near hoop,1.3265824214876358
0,Arc Three,5.624949082231775
0,Mid-range,5.238787250967533
0,Corner Three,6.13289477424813
0,Paint,1.2821828388338377
1,Near hoop,3.5084518525412305
1,Arc Three,3.547140156027109
0,Arc Three,4.496971253921908
1,Mid-range,4.685133489005409
0,Mid-range,3.694700040016783
1,Corner Three,6.548794477863845
0,Corner Three,5.622059138047199
1,Mid-range,4.079065214114623
1,Mid-range,7.080365474324048
1,Near hoop,1.9384827548626808
0,Paint,3.503973906866319
1,Paint,4.125829502112273
0,Mid-range,2.27757524646278
0,Arc Three,7.098748190970016
1,Arc Three,4.244932624965919
0,Near hoop,4.781113693325022
0,Paint,2.8901084705076387
0,Paint,4.672867132040028
0,Paint,1.9801146791537103
0,Paint,0.8006780259879751
0,Near hoop,2.238254775935933
1,Mid-range,4.565784573772615
0,Arc Three,5.63436194621007
0,Arc Three,4.190861197188471
0,Paint,1.9599288644489137
0,Paint,2.591785397636154
0,Corner Three,5.770466219128226
1,Corner Three,5.4968515542080985
0,Near hoop,1.30311028550925
1,Mid-range,2.9313819520662947
0,Paint,3.3379785538106734
0,Paint,5.401761967256605
1,Near hoop,5.800710553518423
0,Near hoop,1.6679729488513926
1,Near hoop,3.0317803590959524
0,Near hoop,3.7611179345774333
0,Arc Three,4.3785369929349685
1,Paint,2.498916870906272
1,Corner Three,7.927219661823432
1,Corner Three,4.245213142646669
0,Corner Three,6.428221432433708
0,Arc Three,4.634143597969317
1,Near hoop,3.728961707513232
0,Mid-range,3.663455529100906
1,Corner Three,4.468025248294822
0,Arc Three,3.3675485856925658
1,Corner Three,4.7224829663430175
0,Corner Three,4.6492752847406225
1,Near hoop,1.1419464031643516
1,Near hoop,2.569569772257605
0,Mid-range,4.502303998998726
1,Mid-range,4.090839999865555
0,Near hoop,1.8541960505836543
0,Arc Three,4.236247855130768
0,Paint,3.542369398481761
0,Corner Three,2.550364627832656
1,Paint,5.265191009118286
0,Near hoop,2.211256759492213
1,Paint,3.2685013755236496
0,Mid-range,4.754504524890054
0,Paint,1.5869921257523616
1,Paint,0.7757313414449634
0,Paint,1.8031496112358507
1,Mid-range,4.651316606897455
1,Paint,4.61528474836602
1,Mid-range,7.447149474295517
1,Arc Three,4.530557684104681
1,Mid-range,2.7662419976928985
0,Arc Three,7.437395201560827
1,Arc Three,4.16124560521246
1,Paint,3.9543261632040427
1,Paint,4.710797441718338
0,Paint,3.4426880008650205
1,Near hoop,1.7769186955232368
0,Paint,3.063258947363084
1,Paint,2.9788396185259844
1,Mid-range,3.6492104815836575
0,Corner Three,4.823890913495038
1,Paint,4.041893016013661
0,Mid-range,7.074222896036008
0,Mid-range,5.963782010645591
0,Near hoop,9.277287212542252
0,Near hoop,4.008866830240186
1,Near hoop,2.8901021173827037
1,Near hoop,1.68128098264389
0,Near hoop,1.725454081249333
1,Arc Three,5.133121791551415
0,Mid-range,6.601898247171036
1,Arc Three,5.72480711054093
0,Corner Three,6.650631615606145
1,Near hoop,0.9102984848938305
1,Near hoop,3.911661273883511
0,Paint,4.858882756447206
0,Near hoop,5.019260136653609
1,Mid-range,2.88292801592409
0,Corner Three,4.623096515972817
0,Mid-range,4.1692580014794
1,Corner Three,4.4168664042508725
0,Mid-range,2.3138794464059695
0,Corner Three,8.164430123315405
0,Arc Three,4.5570773343558795
1,Corner Three,5.646413870555369
1,Near hoop,1.9056591746689653
1,Mid-range,3.883315854086554
1,Arc Three,5.181034914889105
1,Arc Three,5.004407623815234
0,Corner Three,7.185118363840638
0,Mid-range,4.171378198353634
0,Near hoop,3.6529675980632557
0,Paint,1.7646288767046747
0,Mid-range,2.585823564669484
1,Near hoop,1.5890636750300482
1,Corner Three,8.716836853176728
0,Paint,1.313132394124829
1,Paint,3.195313636452609
0,Mid-range,4.248724268353971
1,Paint,2.1689928016708615
0,Corner Three,4.8766068446103015
0,Near hoop,1.7957811000787491
0,Mid-range,4.203056337143245
1,Near hoop,2.277134630648784
0,Mid-range,5.194210001222516
1,Paint,2.3727760918594893
1,Paint,1.425042731990867
0,Near hoop,5.471732599835264
0,Near hoop,2.906856799396899
1,Mid-range,6.962026133389621
1,Near hoop,0.7723385698642785
0,Mid-range,4.445097334659836
1,Paint,2.880485949158572
1,Corner Three,5.13347575204169
0,Mid-range,5.820527774566496
0,Near hoop,2.3212365304940326
0,Mid-range,2.3389463439121485
1,Near hoop,2.8223806625790204
0,Near hoop,3.127036054940844
0,Near hoop,1.3424855184321367
0,Mid-range,4.738887248426576
1,Paint,4.9893730981456965
0,Paint,3.826496797986379
1,Paint,4.2966169084175965
0,Corner Three,2.6077650364440426
0,Arc Three,4.634954591730108
0,Paint,2.4245561776333386
0,Arc Three,4.453013969088801
1,Mid-range,8.359160632126889
1,Corner Three,5.839487351343438
1,Arc Three,4.777672167091418
0,Paint,2.9234218739860376
0,Arc Three,4.709251835122008
1,Near hoop,3.7918618891647413
0,Arc Three,7.7076279858462335
0,Paint,5.367797878497291
1,Mid-range,2.8849731314173463
1,Corner Three,5.489933928090574
0,Mid-range,7.303375268422128
1,Corner Three,6.833302971799215
1,Arc Three,6.676819187262749
0,Mid-range,4.57258664955625
0,Corner Three,3.8715781142578045
0,Mid-range,2.3821994933254453
1,Paint,3.558850780139567
1,Mid-range,4.5693392420458405
0,Near hoop,1.0258622561045905
1,Corner Three,5.735197967925781
1,Near hoop,2.19133603596071
1,Arc Three,2.586563253373089
1,Near hoop,0.38283410832892034
1,Mid-range,3.817083211563512
1,Mid-range,3.997369668219344
1,Near hoop,1.1881174528218963
1,Mid-range,2.712482933347234
1,Mid-range,4.798760171961088
0,Mid-range,6.5339153793801135
1,Mid-range,3.841336273134648
1,Near hoop,3.0958194760030824
1,Corner Three,6.68432251709177
0,Arc Three,4.1750371628645375
0,Paint,3.605418402751615
0,Corner Three,8.191560124237625
1,Near hoop,2.8679092748028134
1,Near hoop,7.43571808976779
1,Paint,1.8799962723367312
0,Mid-range,4.6544189998860235
1,Mid-range,5.166750763294085
0,Mid-range,5.3430851371562484
1,Corner Three,4.740905009067364
0,Arc Three,4.902777395895102
1,Paint,1.6595221099159836
0,Paint,1.948124864299
1,Paint,1.2276050334289113
0,Corner Three,5.343358829069969
1,Arc Three,5.783920128883182
0,Arc Three,4.798492299066443
1,Paint,1.913558663877328
1,Near hoop,0.34075795808755277
1,Mid-range,3.940476140024193
1,Paint,7.302405387117316
0,Corner Three,4.925547512084316
1,Mid-range,3.9248765289369296
0,Mid-range,3.8941460374516015
0,Corner Three,4.767738314473642
0,Mid-range,3.4793796947157083
1,Near hoop,6.361375911577624
1,Arc Three,4.17950967774929
1,Paint,4.41213251529235
0,Arc Three,4.461250082039786
1,Near hoop,1.6099902865856
0,Near hoop,1.8956153118710548
0,Mid-range,6.038031792041175
1,Near hoop,5.601857770213377
0,Near hoop,6.084215251230026
1,Corner Three,4.715649702692089
0,Arc Three,5.839104705766114
0,Mid-range,5.390254167152053
1,Paint,4.869454149296408
0,Mid-range,4.276827010880846
1,Mid-range,6.387307755016975
1,Near hoop,1.2963176111586228
0,Mid-range,7.996842751967804
1,Paint,3.0063318432435238
1,Near hoop,1.572916685810153
0,Paint,5.218977206742718
1,Corner Three,4.385412055554182
0,Arc Three,8.102497442369234
1,Paint,2.600768534414395
0,Mid-range,3.4230912536624043
0,Mid-range,5.221852721209207
0,Paint,2.2622040025824357
0,Paint,2.157974410436783
0,Arc Three,6.954623300402394
0,Paint,1.9329320291205354
0,Paint,1.9189288392225505
0,Arc Three,4.744654249004873
0,Mid-range,3.7108383623785075
1,Arc Three,6.006710115271086
0,Near hoop,1.5736322875754676
0,Corner Three,3.288019911207954
0,Paint,3.335459214680937
0,Near hoop,0.9121819582736792
0,Corner Three,5.344061224387315
1,Mid-range,3.269949881756601
0,Arc Three,5.185790999953622
1,Arc Three,4.582145738505049
0,Near hoop,0.7370059210752653
0,Near hoop,2.1961130421269286
1,Paint,4.399699991590334
0,Mid-range,5.719658554284515
0,Arc Three,9.121829085928987
0,Corner Three,6.71737151631499
0,Mid-range,4.140296736539543
0,Near hoop,2.277934181402086
1,Mid-range,5.581546184320257
0,Arc Three,7.480350346534582
0,Arc Three,4.613727573286059
0,Mid-range,5.6758084158294055
1,Mid-range,5.087257385595897
1,Paint,4.061044627740502
0,Near hoop,1.5039658774387166
1,Mid-range,7.166063841482302
0,Mid-range,4.523135063481966
0,Corner Three,5.3081847266273625
1,Paint,4.21025411263976
1,Near hoop,2.940217723536811
0,Mid-range,4.673214207769636
0,Mid-range,4.822684888752321
1,Paint,3.1103360154169795
1,Mid-range,3.4680995649490844
1,Paint,2.2963133361978256
0,Arc Three,4.029330244817369
0,Arc Three,4.611362287784381
0,Near hoop,2.200358558803543
1,Near hoop,2.9082558364077946
0,Arc Three,8.627124187404513
0,Near hoop,4.319548553124516
1,Near hoop,1.9331657125554458
0,Paint,2.1568080918106673
0,Mid-range,3.188875366206711
1,Corner Three,8.029372554720574
0,Paint,1.79256746824213
0,Paint,5.149411318044035
1,Arc Three,7.906864844627103
1,Mid-range,5.511072582229342
1,Near hoop,1.7686019471322527
0,Near hoop,4.316265940891501
1,Paint,2.5530702558684113
0,Mid-range,4.167987323037344
0,Paint,0.9780382454689537
0,Corner Three,4.04566048883245
1,Paint,3.935688859869387
0,Near hoop,5.027082431440728
1,Paint,2.3532281273391256
1,Near hoop,2.827232747493563
1,Mid-range,2.0211594337904146
0,Corner Three,3.882533277294607
0,Paint,2.9303647478087083
0,Paint,1.2223599682581234
0,Arc Three,5.057795565836961
0,Paint,6.347053412978341
1,Corner Three,6.695011539504618
0,Corner Three,6.551466100606795
1,Arc Three,5.355162241669247
1,Near hoop,0.8297921132428296
1,Corner Three,2.3048393303004873
1,Paint,4.053959618200458
0,Near hoop,0.6302197141473708
1,Corner Three,4.489148420112661
1,Mid-range,4.707471093580927
0,Arc Three,5.587361101853003
0,Mid-range,3.3771901486442784
1,Near hoop,2.797210697838118
0,Paint,2.115223641745715
0,Mid-range,2.9951087751198644
0,Near hoop,5.857445736991511
1,Paint,3.343077827691125
0,Mid-range,4.162434614177138
0,Paint,4.876712403299995
1,Near hoop,1.1010183813633643
1,Paint,2.029383395344506
0,Mid-range,5.6521456949728375
0,Mid-range,7.3454825913142
1,Mid-range,3.9246680597472223
1,Mid-range,4.960696040375785
1,Corner Three,6.36908034656496
0,Mid-range,5.689252496391775
0,Corner Three,5.47744499634638
1,Near hoop,1.665275443462734
1,Paint,2.435344805176469
0,Paint,1.821639841077264
0,Arc Three,4.97017277511557
0,Arc Three,4.207019601404305
1,Near hoop,2.3493948252475567
1,Paint,3.4845040195270145
1,Mid-range,7.0827716613272225
0,Corner Three,4.876344823748629
0,Mid-range,2.787714169924886
1,Paint,9.306187201733044
0,Paint,2.5397448338169726
0,Paint,2.3218104360390837
0,Near hoop,2.5689747824764653
1,Near hoop,2.214700347270484
0,Mid-range,4.922142113937803
1,Arc Three,5.281043390704155
1,Corner Three,3.6093391465059073
1,Near hoop,3.57850977784049
0,Near hoop,4.729868110846223
1,Arc Three,4.712260355975679
0,Corner Three,6.359279079620578
0,Mid-range,7.1899257834417245
1,Mid-range,4.2489408353729745
1,Near hoop,3.639029363552867
1,Near hoop,2.1289302333801388
0,Near hoop,2.3127323201140264
1,Near hoop,8.005785562810184
1,Mid-range,0.5839746318120381
0,Paint,2.4348778479833433
0,Near hoop,0.4391156545831683
1,Near hoop,6.619599296347173
0,Corner Three,3.3726039977738265
0,Paint,5.6974805329022455
1,Near hoop,2.9586904203718247
0,Corner Three,3.129785529792734
1,Corner Three,8.593283922796921
0,Mid-range,4.385870425673796
0,Near hoop,3.6025371193785163
0,Corner Three,8.416745090330348
0,Corner Three,3.852329576308338
1,Paint,2.7161287087691535
0,Arc Three,5.326446542095401
1,Mid-range,4.7606538143410475
1,Paint,3.287098655121257
0,Paint,3.950746600390867
1,Near hoop,2.225954038721369
0,Paint,3.3085696333763335
0,Corner Three,8.405853027325662
0,Corner Three,8.705465582936963
1,Arc Three,5.154629909042937
1,Corner Three,6.216836021329498
1,Paint,6.91951468756299
1,Near hoop,1.0741308741955038
1,Arc Three,6.8208429178218095
0,Paint,3.8167042686197195
0,Corner Three,4.606090458740466
0,Paint,2.208770435151652
1,Corner Three,5.457554990432986
1,Mid-range,7.466063108071078
1,Corner Three,6.368489226967414
1,Near hoop,2.7806069620318503
1,Paint,2.031054656920886
1,Near hoop,1.4250319231862822
0,Corner Three,8.352211623815576
0,Near hoop,3.737952583567638
1,Mid-range,4.415290817432077
0,Mid-range,7.238944337905913
1,Paint,1.9408847323836633
0,Mid-range,3.7513547321601006
0,Paint,1.6912309778678944
0,Near hoop,1.8205543091047849
1,Mid-range,4.084789801948197
0,Near hoop,3.312671377030928
1,Arc Three,6.012881897601181
0,Corner Three,5.36241615655667
0,Corner Three,0.09114436515769868
0,Mid-range,5.805636477984131
1,Paint,3.951648354206118
0,Corner Three,6.304834147112832
1,Near hoop,1.6913537362716282
0,Paint,3.6290358876428863
0,Arc Three,5.380938359152614
1,Near hoop,4.871090003459185
0,Arc Three,6.116394219252061
0,Near hoop,2.0883882619139587
1,Paint,3.432118705362622
0,Paint,3.297371009349726
1,Paint,2.358817898121854
1,Near hoop,2.4371617134896897
0,Arc Three,5.188030203343076
1,Mid-range,5.992398529345325
1,Mid-range,6.366202840320122
0,Mid-range,2.9861368291657397
0,Arc Three,3.168718960400242
1,Near hoop,0.3810436051162688
0,Paint,3.596177527125158
1,Arc Three,9.72950344497601
1,Paint,2.689278040366968
1,Near hoop,4.414424521361758
0,Near hoop,0.9085025839258807
0,Mid-range,3.2316181530929673
0,Paint,3.150368362287179
0,Near hoop,2.0270024192634755
0,Mid-range,4.426865145145038
0,Near hoop,1.2868342442210723
0,Mid-range,4.118496213826108
0,Paint,0.3621932315767373
0,Mid-range,9.747264282638486
0,Mid-range,4.3246341616950685
0,Arc Three,5.126347468958771
1,Paint,2.6578295048779927
0,Corner Three,4.7201053760482905
1,Near hoop,2.3543952089018547
1,Near hoop,3.2964122934487405
0,Paint,3.5099371380838136
1,Arc Three,9.594818640954086
0,Mid-range,4.465010966391906
0,Near hoop,3.2665151501255854
0,Corner Three,3.742372260799287
1,Corner Three,5.916054423017083
1,Near hoop,5.951116633078199
0,Mid-range,5.018594854468727
0,Paint,1.112110297992065
0,Paint,3.040079562774631
1,Paint,3.9216093639474074
0,Paint,2.0458268769619767
1,Mid-range,8.776819237519934
1,Mid-range,6.112471438305459
1,Paint,2.027760308936927
1,Mid-range,4.394189121294166
0,Paint,3.743285893075762
0,Arc Three,4.540968325742872
0,Paint,5.026409536836404
1,Arc Three,8.151591365107802
1,Near hoop,0.9953523778039617
0,Corner Three,7.95523666831478
0,Mid-range,4.128554351162157
0,Paint,6.355044902382672
0,Arc Three,5.925969186555054
0,Paint,0.8862564767605365
0,Paint,4.473480707480482
0,Arc Three,4.092588954598298
0,Paint,3.179183099005152
1,Near hoop,2.876201310896022
1,Mid-range,5.215816641380332
0,Paint,1.7024752326245456
0,Mid-range,4.9443651661462065
1,Paint,1.8212242461871628
1,Corner Three,5.408853788419498
1,Paint,1.7339677693083004
0,Arc Three,4.314670268050622
0,Paint,0.6022150716313888
1,Paint,2.5700601900539204
0,Near hoop,3.4805796390831216
1,Near hoop,4.0308730412777765
1,Near hoop,4.227721880788755
0,Corner Three,5.524544535479829
1,Near hoop,2.486180742926789
0,Paint,2.007051447721258
1,Mid-range,5.426802385613466
0,Paint,3.4918497771954633
1,Near hoop,1.8585138405188166
1,Arc Three,7.848219460317098
0,Corner Three,3.9753557873478487
0,Mid-range,4.117592413874886
1,Paint,5.177001272097592
0,Arc Three,4.574528309727682
0,Paint,3.811252465856862
1,Corner Three,6.022312008730533
1,Mid-range,6.0699467216936895
1,Corner Three,6.4526716941279405
0,Paint,3.305082365115884
1,Paint,4.692501945284628
0,Mid-range,4.134071253111156
1,Paint,4.502847344159024
1,Paint,1.5694549386650127
0,Corner Three,3.8106061313392168
0,Mid-range,2.6239104897080656
1,Paint,3.096516882498785
1,Corner Three,6.402674951752587
1,Paint,3.5357947820115334
1,Mid-range,7.735502194848113
0,Mid-range,4.602176155537724
1,Arc Three,5.034414444957823
1,Mid-range,5.676779900771214
0,Mid-range,5.707140183909979
0,Arc Three,4.744192844984275
1,Arc Three,6.582329902314229
0,Corner Three,3.2708699962701053
0,Arc Three,5.276248130982855
1,Near hoop,1.7854181582195254
0,Near hoop,3.2800976452691155
1,Arc Three,8.754586533297843
0,Paint,3.740726571269276
0,Near hoop,4.4618831000038535
1,Corner Three,3.235841921880615
0,Mid-range,4.069023782592085
0,Arc Three,5.263285677749213
1,Near hoop,3.0011627584154805
1,Arc Three,3.171172542672501
0,Arc Three,5.528222120718379
0,Mid-range,6.842392888807256
1,Paint,3.196416075309972
0,Mid-range,5.277985695926051
1,Near hoop,8.020302578039061
0,Near hoop,5.342364919022284
1,Near hoop,4.025057794293147
0,Corner Three,4.301704413950359
0,Mid-range,4.82917225207385
0,Paint,2.9978753645206804
0,Mid-range,6.785744545950724
0,Paint,4.627246653378234
1,Mid-range,2.8370837678856073
0,Paint,4.327512890910898
1,Near hoop,2.4315847534478414
0,Corner Three,8.948311012056969
0,Mid-range,3.3619768079211974
0,Near hoop,2.981362576021238
1,Arc Three,3.9198381457019282
1,Near hoop,2.3903654897525612
0,Paint,1.9629849724590354
0,Paint,1.200462814917648
0,Mid-range,3.9687361678121134
0,Corner Three,5.72754673321833
0,Near hoop,1.2038264255281936
0,Mid-range,5.056300833079455
1,Near hoop,2.3592923458105046
0,Near hoop,7.515905355830392
1,Mid-range,4.495544650617993
1,Arc Three,4.583443746027654
1,Arc Three,4.81215347615804
1,Paint,3.6570820852832924
1,Arc Three,4.531813367119172
0,Arc Three,6.863042220954196
1,Paint,1.8544466209087844
1,Near hoop,9.62387908283349
0,Paint,3.138554551206657
0,Arc Three,5.323219432044863
0,Arc Three,5.036730769258965
0,Corner Three,6.989025147336356
1,Arc Three,6.377969825736089
0,Near hoop,1.8428993992076734
0,Paint,1.7673451604596109
0,Mid-range,4.884905798477592
0,Paint,2.130975858826186
0,Near hoop,1.9036816824774034
1,Paint,2.164720654911395
0,Mid-range,5.941029202663461
1,Paint,2.909309740299238
0,Near hoop,1.5456996008603974
1,Corner Three,5.360986203339827
0,Mid-range,1.555153169305191
1,Near hoop,1.0864574248906396
0,Mid-range,3.19134118693066
0,Arc Three,4.78682628601666
0,Paint,1.7355234845141114
0,Mid-range,3.791939297087968
0,Mid-range,5.507311659276238
1,Mid-range,3.765339780710368
0,Arc Three,3.555070826748744
1,Mid-range,8.378969500183183
1,Mid-range,5.127123596803578
0,Corner Three,4.405212727326569
1,Paint,1.8152236758317206
0,Paint,3.9598400808113414
0,Paint,2.320522457572859
0,Paint,4.687081806508182
1,Mid-range,5.236270414913645
0,Mid-range,4.023783923187224
0,Mid-range,3.2431725406613827
1,Paint,2.7232024337716845
0,Arc Three,6.946345208021264
0,Corner Three,5.25036643540239
0,Arc Three,6.811304690035529
0,Arc Three,4.997677146074959
0,Mid-range,5.431744208309147
0,Near hoop,0.6232950543683139
0,Mid-range,2.093968835035517
1,Arc Three,3.777219030689112
0,Near hoop,3.805811085169623
0,Corner Three,7.976246211125878
0,Arc Three,4.795336050893609
0,Arc Three,3.1602133292073806
